id,value
id_0,6.577034299837525
id_1,18.20785659005064
id_2,23.958226564942713
id_3,7.706984529694719
id_4,27.016201431455258
id_5,22.255661886612003
id_6,23.87635552185586
id_7,30.47412042941659
id_8,16.773055070533992
id_9,59.66320697707779
id_10,11.720506985377028
id_11,9.294689970757997
id_12,63.24030059646474
id_13,53.245878511812386
id_14,22.191074303186653
id_15,12.201895030425609
id_16,32.40359647985913
id_17,66.76614038503435
id_18,-0.5306898856176545
id_19,17.130245980142682
id_20,41.783178902301
id_21,72.10384848208483
id_22,9.301344045174382
id_23,17.84309698404824
id_24,14.750408224986714
id_25,37.78670639037203
id_26,14.54460136305011
id_27,69.6206741899927
id_28,7.220964386435384
id_29,55.412697669694126
id_30,24.506576712575818
id_31,8.495539903881298
id_32,2.5113302164242626
id_33,18.673921842203136
id_34,27.758532244309745
id_35,37.21036860555124
id_36,43.23824006654995
id_37,29.82421103283578
id_38,42.211364785006396
id_39,35.142716880962496
id_40,7.57997926496018
id_41,41.211217793028254
id_42,30.574449423093924
id_43,50.96258688807792
id_44,17.517457234966766
id_45,35.37560475171014
id_46,24.62921056783154
id_47,9.63364612308012
id_48,26.795792598658988
id_49,32.26692616778888
id_50,20.1386613885687
id_51,7.969704496718403
id_52,20.591788805452722
id_53,52.68252242631631
id_54,15.975964865372415
id_55,36.47878144667532
id_56,32.85279671043593
id_57,20.787641862033503
id_58,57.408751215410156
id_59,22.7797050351604
id_60,14.318663733312496
id_61,41.748710832276075
id_62,12.587186914441995
id_63,48.40816744597765
id_64,14.172351913910848
id_65,15.155121438435879
id_66,14.425932749123042
id_67,-1.0020097648985704
id_68,43.81817681050754
id_69,29.119789914197728
id_70,20.220260744100287
id_71,41.768732104851665
id_72,60.86968252129475
id_73,5.523614100274674
id_74,16.526335365510832
id_75,3.4291973367482775
id_76,40.36242909722779
id_77,13.967773157050953
id_78,21.5752745526557
id_79,21.023605943665057
id_80,23.91851841346513
id_81,36.11220357607982
id_82,21.85468119033601
id_83,92.56392347353972
id_84,37.29168839981355
id_85,27.832896361335287
id_86,22.03195562050297
id_87,33.659383216382004
id_88,23.275661198073816
id_89,19.80008822299004
id_90,28.992902652601146
id_91,41.58952787836047
id_92,4.711972733792905
id_93,38.808671782646464
id_94,45.86847583307877
id_95,16.48634538094416
id_96,31.618193247976006
id_97,12.972230914166403
id_98,23.443585843099047
id_99,4.526702243703493
id_100,18.105886396222118
id_101,26.377779747459943
id_102,14.052280926269757
id_103,15.846688499010266
id_104,23.91378753957273
id_105,39.734904461131855
id_106,31.569399124384418
id_107,6.3777351038475025
id_108,6.08326378606391
id_109,78.56980636112257
id_110,47.953446190086225
id_111,16.994475569094348
id_112,27.796309783859954
id_113,15.30297660163311
id_114,13.741937085861771
id_115,24.8955930239706
id_116,26.542741472871526
id_117,10.529984407232291
id_118,18.117869292446134
id_119,19.450294383425856
id_120,80.55001648503924
id_121,25.50859216016461
id_122,37.29814306157615
id_123,25.162182283985796
id_124,7.421006517772639
id_125,38.58088727901137
id_126,9.255581072447796
id_127,21.945050694043914
id_128,29.070613522887534
id_129,62.82435755168186
id_130,21.83325986936184
id_131,23.225269387497455
id_132,59.08404416955199
id_133,15.285766057140037
id_134,14.183742312703856
id_135,2.7286268262086892
id_136,12.478640983943617
id_137,58.674671608800814
id_138,20.290430660431067
id_139,5.337891181426915
id_140,29.013144963210458
id_141,25.35122233541969
id_142,45.27194506522947
id_143,30.740786834076786
id_144,18.34875731303858
id_145,26.026594498610375
id_146,11.999033981992014
id_147,51.84649816509115
id_148,23.567119681559138
id_149,38.40165117456434
id_150,10.193429291638363
id_151,8.107591914563091
id_152,23.52097533377922
id_153,6.415382171838594
id_154,15.033114434382098
id_155,41.09099691803862
id_156,7.771274565914098
id_157,36.25556464548288
id_158,11.035288498496463
id_159,18.747996696195084
id_160,41.51411702307715
id_161,19.345545347757145
id_162,13.273116162620319
id_163,7.841055851372381
id_164,52.66090635010958
id_165,31.20290317689903
id_166,-0.412999633473909
id_167,16.30044945193543
id_168,63.67480372491651
id_169,14.204918410158076
id_170,63.7290662030332
id_171,39.048590408739344
id_172,26.974687885982313
id_173,20.37783376989739
id_174,61.128905676379915
id_175,25.040385202453773
id_176,20.993953562722815
id_177,37.61986955010427
id_178,12.561123623719105
id_179,31.171659280325994
id_180,16.746181959777296
id_181,11.79099120837278
id_182,55.77449556918682
id_183,46.46897814933691
id_184,15.661331349014464
id_185,35.20736361513722
id_186,26.251568800570897
id_187,69.38509553747525
id_188,10.013551740313025
id_189,57.94934619437406
id_190,38.372705762383646
id_191,15.465584333660543
id_192,29.113880000086034
id_193,0.19964541416960202
id_194,19.1954822256798
id_195,0.8891046205406568
id_196,33.79681587983107
id_197,10.481652671260836
id_198,18.94272632687477
id_199,60.17406009556978
id_200,24.974473868985946
id_201,25.589761446737896
id_202,64.58953904625511
id_203,10.551096526526356
id_204,9.196557429424264
id_205,11.285113939216352
id_206,7.244349998739427
id_207,1.6696424686135565
id_208,124.06136681182849
id_209,20.698609855294833
id_210,16.261359462668096
id_211,13.821211004644002
id_212,36.34580388964427
id_213,35.956100469383905
id_214,18.895902110221865
id_215,34.85986451007218
id_216,78.59999346773894
id_217,0.4952899957111008
id_218,12.898821988626846
id_219,31.79763800682744
id_220,14.950071019135276
id_221,12.717449833972083
id_222,113.3175147726428
id_223,12.967270295548605
id_224,16.39404191039314
id_225,64.06946969553408
id_226,16.045201171226786
id_227,19.610202826282965
id_228,10.19656308028313
id_229,3.6893838109832267
id_230,46.26186037007204
id_231,12.725741163422509
id_232,54.003516434390136
id_233,42.57008339153542
id_234,25.31532794575483
id_235,41.068895123876565
id_236,69.05741432850749
id_237,42.10732554869595
id_238,11.136811262247189
id_239,18.265163840994493
